distance;force;result;datetime
13,10205;12,64668;11.40578;383.389442
12,16499;13,16119;10.5011;383.475249
13,41261;16,53296;11.64185;384.104311
13,41024;19,37377;15.65239;384.611985
4,868989;4,090056;4.087716;384.952045
5,340466;11,12347;4.243875;385.513149
7,709071;9,230553;6.261385;385.701644
6,727076;14,50262;5.332424;386.532313
9,303989;16,5419;7.730672;386.973135
13,76093;13,22577;11.98041;387.058907
12,63659;15,81704;10.92359;387.533871
9,88413;3,371823;8.40243;388.078417
7,01015;5,739201;6.160489;388.213088
6,935931;11,03997;6.215261;388.825199
10,65619;9,710287;8.967485;389.198789
8,130038;16,388;0;389.215743
13,42895;9,168424;11.82137;389.554872
11,71335;18,66746;12.31815;390.982469
11,72769;18,46105;10.07822;391.050275
6,123288;13,48246;5.246029;391.051273
5,344706;6,81624;4.278251;391.051273
13,32436;17,24999;11.54825;391.052269
10,59614;13,62261;8.911118;391.053299
9,08361;13,93485;7.495629;391.054268
10,99003;9,178635;9.498274;391.055262
7,085953;5,888032;5.664107;391.699118
9,912979;5,033154;8.492452;391.885584
5,03531;13,2099;3.95593;392.038756
6,710362;10,50497;5.389428;392.208335
13,63206;8,963807;11.99201;392.716946
12,16148;12,34641;10.41736;393.350288
13,97203;19,21618;15.9941;394.604991
7,354796;7,215496;5.947368;394.672807
6,335454;18,56191;4.993987;394.673804
9,619671;17,4589;7.980539;394.674804
11,92281;3,705878;10.32878;394.675801
6,577712;3,19051;5.326112;394.676544
7,550672;12,19149;6.16461;394.677476
12,39175;14,29388;10.76705;394.678474
6,246253;7,110514;5.365042;395.403599
11,67914;4,33235;9.983962;395.505329
7,187941;11,11549;5.99918;395.929196
7,302561;12,18862;5.8569;396.081813
5,965135;16,2321;5.027787;396.201129
6,84999;19,20998;6.111268;397.236796
14,091;16,29536;12.38679;397.708262
7,647813;3,863706;6.204261;398.177948
5,592237;9,498194;4.641129;398.559361
5,91347;14,71519;4.654812;399.000218
6,850873;13,50737;5.473;399.101912
8,261165;10,04835;6.905463;399.186718
9,152123;12,13761;7.716045;399.459205
11,43213;8,059879;9.804704;399.578479
5,83061;4,259448;5.161732;400.020918
6,647604;7,208711;5.530365;400.344395
9,491968;5,239168;7.887233;400.361347
5,964911;12,73988;4.923562;400.837075
